timestamp,ax,ay,az,gx,gy,gz,label
2020-03-06,17:30:24.501,0.019531, 0.046875, 0.957031,-2.365112, 2.029419, 0.068665,gal
2020-03-06,17:30:24.529,0.024414, 0.059082, 0.958740,-2.510071, 2.120972, 0.228882,gal
2020-03-06,17:30:24.557,0.025879, 0.055176, 0.960205,-1.014709, 1.823425, -0.625610,gal
2020-03-06,17:30:24.586,0.014648, 0.052246, 0.966064,-1.472473, 1.991272, -0.099182,gal
2020-03-06,17:30:24.614,0.030762, 0.050049, 0.958252,-1.869202, 1.235962, -0.511169,gal
2020-03-06,17:30:24.641,0.019531, 0.051025, 0.958008,-3.875732, 2.304077, 0.045776,gal
2020-03-06,17:30:24.669,0.019531, 0.056641, 0.963623,-2.273560, 3.868103, -1.937866,gal
2020-03-06,17:30:24.697,0.024414, 0.054199, 0.957031,-1.548767, 0.030518, -0.183105,gal
2020-03-06,17:30:24.726,0.016602, 0.052490, 0.958740,-1.274109, 1.808167, -0.213623,gal
2020-03-06,17:30:24.754,0.017822, 0.045654, 0.958252,-2.609253, 1.434326, -0.442505,gal
2020-03-06,17:30:24.781,0.024902, 0.053467, 0.954590,-1.747131, 2.693176, 0.190735,gal
2020-03-06,17:30:24.809,0.022461, 0.058105, 0.960449,-1.785278, 2.029419, -0.045776,gal
2020-03-06,17:30:24.837,0.022705, 0.031738, 0.943604,-1.373291, 2.113342, -0.297546,gal
2020-03-06,17:30:24.866,0.011719, 0.049561, 0.956787,-1.327515, 1.739502, -0.236511,gal
2020-03-06,17:30:24.896,0.018555, 0.051514, 0.963867,-2.555847, 1.823425, -0.228882,gal
2020-03-06,17:30:24.924,0.022217, 0.048828, 0.953613,-1.937866, 2.342224, 0.022888,gal
2020-03-06,17:30:24.951,0.021240, 0.075439, 0.960938,-2.319336, 1.991272, 0.167847,gal
2020-03-06,17:30:24.979,0.024170, 0.049316, 0.961914,-2.182007, 1.594543, -0.381470,gal
2020-03-06,17:30:25.008,0.017334, 0.048584, 0.938721,-1.487732, 2.288818, -0.114441,gal
