timestamp,ax,ay,az,gx,gy,gz,label
2020-03-06,13:53:24.679,0.002686, 0.539062, 0.854004,-25.466919, 1.548767, 5.081177,gal
2020-03-06,13:53:24.707,-0.059326, 0.437256, 0.855469,-27.999878, 1.258850, 15.502930,gal
2020-03-06,13:53:24.735,-0.037598, 0.462891, 0.850830,-30.029297, -1.983643, 2.105713,gal
2020-03-06,13:53:24.763,0.026367, 0.503418, 0.870361,-24.719238, 2.082825, -3.135681,gal
2020-03-06,13:53:24.791,-0.014648, 0.445557, 0.863037,-23.132324, -6.683350, 1.792908,gal
2020-03-06,13:53:24.819,-0.078369, 0.361084, 0.889648,-29.624939, -4.013062, -1.464844,gal
2020-03-06,13:53:24.847,0.017822, 0.428711, 0.892334,-32.363892, -13.282776, -10.147095,gal
2020-03-06,13:53:24.876,0.045166, 0.450928, 0.884033,-29.418945, -11.680603, -3.929138,gal
2020-03-06,13:53:24.906,0.026855, 0.311523, 0.935303,-33.027649, -8.964539, -0.061035,gal
2020-03-06,13:53:24.934,-0.128906, 0.433594, 0.978027,-51.361084, -33.462524, 10.810852,gal
2020-03-06,13:53:24.963,0.150879, 0.445068, 0.851074,-31.471252, -53.321838, -14.739990,gal
2020-03-06,13:53:24.992,0.150391, 0.400879, 0.882812,-28.121948, -27.877808, 3.479004,gal
2020-03-06,13:53:25.027,0.208740, 0.286865, 0.921143,-25.016785, 10.047913, 34.439087,gal
2020-03-06,13:53:25.059,-0.002930, 0.360840, 0.898193,-34.797668, 4.905701, 23.086548,gal
2020-03-06,13:53:25.088,0.136475, 0.378906, 0.885254,-25.787354, 8.369446, 18.821716,gal
2020-03-06,13:53:25.117,0.107422, 0.288574, 0.911133,-20.896912, 16.136169, 26.992798,gal
2020-03-06,13:53:25.147,0.015381, 0.245850, 0.948486,-19.966125, 19.493103, 12.580872,gal
2020-03-06,13:53:25.175,0.053955, 0.270508, 0.951904,-23.040771, 6.042480, 7.499695,gal
2020-03-06,13:53:25.203,0.110107, 0.271240, 0.951660,-29.174805, 13.137817, 28.862000,gal
2020-03-06,13:53:25.230,0.074951, 0.291992, 0.948730,-25.444031, 19.721985, 29.075623,gal
2020-03-06,13:53:25.259,0.017578, 0.281250, 0.960938,-25.367737, 3.067017, 16.677856,gal
2020-03-06,13:53:25.289,0.038574, 0.233887, 0.987305,-23.262024, -16.174316, 10.887146,gal
2020-03-06,13:53:25.317,0.123047, 0.147217, 0.983154,-27.053833, -2.487183, 8.811951,gal
2020-03-06,13:53:25.345,0.071777, 0.212158, 0.958252,-22.987366, 2.754211, 12.252808,gal
2020-03-06,13:53:25.372,0.058838, 0.244141, 0.970947,-16.891479, -11.215210, 11.550903,gal
2020-03-06,13:53:25.401,0.043945, 0.136963, 0.944824,-18.432617, -21.514893, -11.962891,gal
2020-03-06,13:53:25.430,0.106445, 0.089111, 0.976562,-15.525818, -17.669678, -27.786255,gal
2020-03-06,13:53:25.458,0.141113, 0.192627, 0.928223,-7.743835, 3.791809, -45.745850,gal
2020-03-06,13:53:25.486,0.093262, 0.294189, 0.950195,-2.708435, -6.813049, -25.970459,gal
2020-03-06,13:53:25.513,0.045166, 0.217041, 0.968506,-12.443542, -24.063110, 9.422302,gal
2020-03-06,13:53:25.542,0.105469, 0.101807, 0.949463,-12.535095, -17.524719, -2.616882,gal
2020-03-06,13:53:25.570,0.117676, 0.131592, 0.951904,-14.060974, -2.723694, -10.536194,gal
2020-03-06,13:53:25.597,0.132812, 0.208252, 0.952881,-15.365601, -5.172729, 7.957458,gal
2020-03-06,13:53:25.625,0.126709, 0.176270, 0.964111,-17.326355, -7.331848, 10.391235,gal
2020-03-06,13:53:25.652,0.158447, 0.161133, 0.949951,-34.034729, -0.526428, 24.116516,gal
2020-03-06,13:53:25.681,0.136475, 0.125244, 0.947754,-35.476685, 3.852844, 20.629883,gal
2020-03-06,13:53:25.710,0.131592, 0.128418, 0.950928,-33.424377, 2.944946, 18.173218,gal
2020-03-06,13:53:25.738,0.074463, 0.070557, 0.938721,-33.935547, 0.976562, 5.851746,gal
2020-03-06,13:53:25.766,0.150635, 0.083008, 0.916260,-49.583435, 2.548218, -8.895874,gal
2020-03-06,13:53:25.793,0.173584, 0.064941, 0.979248,-54.512024, 7.850647, 8.293152,gal
2020-03-06,13:53:25.821,0.144043, 0.065430, 0.966309,-59.951782, 6.065369, 22.140503,gal
2020-03-06,13:53:25.849,0.123291, -0.004395, 0.945312,-54.992676, 4.295349, 24.192810,gal
2020-03-06,13:53:25.877,0.115479, -0.055176, 0.951172,-52.299500, 1.289368, 25.711060,gal
2020-03-06,13:53:25.905,0.146484, -0.045410, 0.966309,-33.981323, 4.837036, 19.569397,gal
2020-03-06,13:53:25.932,0.147705, -0.018066, 0.940918,-35.560608, 5.500793, 15.632629,gal
2020-03-06,13:53:25.960,0.086182, -0.079590, 0.969482,-31.845093, 9.361267, 33.302307,gal
2020-03-06,13:53:25.990,0.017334, -0.138428, 0.967773,-33.073425, -12.016296, 26.931763,gal
2020-03-06,13:53:26.018,0.135742, -0.152100, 0.946533,-32.051086, -19.729614, 0.099182,gal
2020-03-06,13:53:26.046,0.148682, -0.122070, 0.942139,-24.063110, -7.484436, -2.075195,gal
2020-03-06,13:53:26.073,0.153320, -0.134277, 0.953857,-21.835327, -4.348755, 9.963989,gal
2020-03-06,13:53:26.101,0.093994, -0.185059, 0.945312,-22.384644, -10.475159, -5.882263,gal
2020-03-06,13:53:26.129,0.166748, -0.156250, 0.956787,-20.195007, -7.049561, -6.683350,gal
2020-03-06,13:53:26.157,0.198242, -0.146973, 0.952148,-31.990051, -2.265930, 23.315430,gal
